#node	identifier	category	term ID	term description
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0031982	Vesicle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0036477	Somatodendritic compartment
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0042995	Cell projection
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0043005	Neuron projection
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0043226	Organelle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0043229	Intracellular organelle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0043233	Organelle lumen
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0045202	Synapse
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0070382	Exocytic vesicle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0097447	Dendritic tree
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0098793	Presynapse
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0099503	Secretory vesicle
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
NGF	9606.ENSP00000358525	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
NGF	9606.ENSP00000358525	Monarch	EFO:0004303	Vital signs
NGF	9606.ENSP00000358525	Monarch	EFO:0004305	Erythrocyte count
NGF	9606.ENSP00000358525	Monarch	EFO:0004306	Erythrocyte indices
NGF	9606.ENSP00000358525	Monarch	EFO:0004325	Blood pressure
NGF	9606.ENSP00000358525	Monarch	EFO:0004503	Hematological measurement
NGF	9606.ENSP00000358525	Monarch	EFO:0004582	Liver enzyme measurement
NGF	9606.ENSP00000358525	Monarch	EFO:0004586	Complete blood cell count
NGF	9606.ENSP00000358525	Monarch	EFO:0004736	Aspartate aminotransferase measurement
NGF	9606.ENSP00000358525	Monarch	EFO:0004747	Protein measurement
NGF	9606.ENSP00000358525	Monarch	EFO:0005047	Erythrocyte measurement
NGF	9606.ENSP00000358525	Monarch	EFO:0006335	Systolic blood pressure
NGF	9606.ENSP00000358525	Monarch	EFO:0006336	Diastolic blood pressure
NGF	9606.ENSP00000358525	Monarch	EFO:0007010	Drug use measurement
NGF	9606.ENSP00000358525	Monarch	EFO:0007978	Red blood cell density measurement
NGF	9606.ENSP00000358525	Monarch	EFO:0009928	Diuretic use measurement
NGF	9606.ENSP00000358525	Monarch	HP:0000118	Phenotypic abnormality
NGF	9606.ENSP00000358525	Monarch	HP:0000152	Abnormality of head or neck
NGF	9606.ENSP00000358525	Monarch	HP:0000153	Abnormality of the mouth
NGF	9606.ENSP00000358525	Monarch	HP:0000163	Abnormal oral cavity morphology
NGF	9606.ENSP00000358525	Monarch	HP:0000164	Abnormality of the dentition
NGF	9606.ENSP00000358525	Monarch	HP:0000168	Abnormality of the gingiva
NGF	9606.ENSP00000358525	Monarch	HP:0000234	Abnormality of the head
NGF	9606.ENSP00000358525	Monarch	HP:0000271	Abnormality of the face
NGF	9606.ENSP00000358525	Monarch	HP:0000272	Malar flattening
NGF	9606.ENSP00000358525	Monarch	HP:0000309	Abnormal midface morphology
NGF	9606.ENSP00000358525	Monarch	HP:0000478	Abnormality of the eye
NGF	9606.ENSP00000358525	Monarch	HP:0000490	Deeply set eye
NGF	9606.ENSP00000358525	Monarch	HP:0000707	Abnormality of the nervous system
NGF	9606.ENSP00000358525	Monarch	HP:0000759	Abnormal peripheral nervous system morphology
NGF	9606.ENSP00000358525	Monarch	HP:0000924	Abnormality of the skeletal system
NGF	9606.ENSP00000358525	Monarch	HP:0000929	Abnormal skull morphology
NGF	9606.ENSP00000358525	Monarch	HP:0000951	Abnormality of the skin
NGF	9606.ENSP00000358525	Monarch	HP:0000970	Anhidrosis
NGF	9606.ENSP00000358525	Monarch	HP:0001058	Poor wound healing
NGF	9606.ENSP00000358525	Monarch	HP:0001155	Abnormality of the hand
NGF	9606.ENSP00000358525	Monarch	HP:0001218	Autoamputation
NGF	9606.ENSP00000358525	Monarch	HP:0001249	Intellectual disability
NGF	9606.ENSP00000358525	Monarch	HP:0001256	Intellectual disability, mild
NGF	9606.ENSP00000358525	Monarch	HP:0001574	Abnormality of the integument
NGF	9606.ENSP00000358525	Monarch	HP:0001939	Abnormality of metabolism/homeostasis
NGF	9606.ENSP00000358525	Monarch	HP:0001945	Fever
NGF	9606.ENSP00000358525	Monarch	HP:0001954	Recurrent fever
NGF	9606.ENSP00000358525	Monarch	HP:0002659	Increased susceptibility to fractures
NGF	9606.ENSP00000358525	Monarch	HP:0002661	Painless fractures due to injury
NGF	9606.ENSP00000358525	Monarch	HP:0002715	Abnormality of the immune system
NGF	9606.ENSP00000358525	Monarch	HP:0002754	Osteomyelitis
NGF	9606.ENSP00000358525	Monarch	HP:0002817	Abnormality of the upper limb
NGF	9606.ENSP00000358525	Monarch	HP:0003130	Abnormal peripheral myelination
NGF	9606.ENSP00000358525	Monarch	HP:0003380	Decreased number of peripheral myelinated nerve fibers
NGF	9606.ENSP00000358525	Monarch	HP:0003474	Somatic sensory dysfunction
NGF	9606.ENSP00000358525	Monarch	HP:0004370	Abnormality of temperature regulation
NGF	9606.ENSP00000358525	Monarch	HP:0005922	Abnormal hand morphology
NGF	9606.ENSP00000358525	Monarch	HP:0006121	Acral ulceration
NGF	9606.ENSP00000358525	Monarch	HP:0007021	Pain insensitivity
NGF	9606.ENSP00000358525	Monarch	HP:0007249	Decreased number of small peripheral myelinated nerve fibers
NGF	9606.ENSP00000358525	Monarch	HP:0007328	Impaired pain sensation
NGF	9606.ENSP00000358525	Monarch	HP:0007460	Autoamputation of digits
NGF	9606.ENSP00000358525	Monarch	HP:0009121	Abnormal axial skeleton morphology
NGF	9606.ENSP00000358525	Monarch	HP:0009830	Peripheral neuropathy
NGF	9606.ENSP00000358525	Monarch	HP:0010668	Abnormal zygomatic bone morphology
NGF	9606.ENSP00000358525	Monarch	HP:0010829	Impaired temperature sensation
NGF	9606.ENSP00000358525	Monarch	HP:0010832	Abnormality of pain sensation
NGF	9606.ENSP00000358525	Monarch	HP:0010978	Abnormality of immune system physiology
NGF	9606.ENSP00000358525	Monarch	HP:0011121	Abnormality of skin morphology
NGF	9606.ENSP00000358525	Monarch	HP:0011354	Generalized abnormality of skin
NGF	9606.ENSP00000358525	Monarch	HP:0011355	Localized skin lesion
NGF	9606.ENSP00000358525	Monarch	HP:0011446	Abnormality of higher mental function
NGF	9606.ENSP00000358525	Monarch	HP:0011821	Abnormal facial skeleton morphology
NGF	9606.ENSP00000358525	Monarch	HP:0011830	Abnormal oral mucosa morphology
NGF	9606.ENSP00000358525	Monarch	HP:0011842	Abnormal skeletal morphology
NGF	9606.ENSP00000358525	Monarch	HP:0011843	Abnormal musculoskeletal physiology
NGF	9606.ENSP00000358525	Monarch	HP:0012337	Abnormal homeostasis
NGF	9606.ENSP00000358525	Monarch	HP:0012372	Abnormal eye morphology
NGF	9606.ENSP00000358525	Monarch	HP:0012447	Abnormal myelination
NGF	9606.ENSP00000358525	Monarch	HP:0012638	Abnormal nervous system physiology
NGF	9606.ENSP00000358525	Monarch	HP:0012639	Abnormal nervous system morphology
NGF	9606.ENSP00000358525	Monarch	HP:0012647	Abnormal inflammatory response
NGF	9606.ENSP00000358525	Monarch	HP:0012649	Increased inflammatory response
NGF	9606.ENSP00000358525	Monarch	HP:0012759	Neurodevelopmental abnormality
NGF	9606.ENSP00000358525	Monarch	HP:0025276	Abnormality of skin adnexa physiology
NGF	9606.ENSP00000358525	Monarch	HP:0031816	Abnormal oral morphology
NGF	9606.ENSP00000358525	Monarch	HP:0031917	Digital ulcer
NGF	9606.ENSP00000358525	Monarch	HP:0033127	Abnormality of the musculoskeletal system
NGF	9606.ENSP00000358525	Monarch	HP:0033747	Abnormal exteroceptive sensation
NGF	9606.ENSP00000358525	Monarch	HP:0040064	Abnormality of limbs
NGF	9606.ENSP00000358525	Monarch	HP:0100543	Cognitive impairment
NGF	9606.ENSP00000358525	Monarch	HP:0100886	Abnormality of globe location
NGF	9606.ENSP00000358525	Monarch	HP:0200042	Skin ulcer
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0165	Cleavage on pair of basic residues
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0325	Glycoprotein
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0339	Growth factor
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0446	Lipid-binding
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0481	Metalloenzyme inhibitor
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0483	Metalloprotease inhibitor
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0523	Neurodegeneration
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0622	Neuropathy
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0646	Protease inhibitor
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0732	Signal
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0964	Secreted
NGF	9606.ENSP00000358525	UniProt Keywords	KW-0967	Endosome
NGF	9606.ENSP00000358525	UniProt Keywords	KW-1015	Disulfide bond
NGF	9606.ENSP00000358525	InterPro	IPR002072	Nerve growth factor-related
NGF	9606.ENSP00000358525	InterPro	IPR019846	Nerve growth factor conserved site
NGF	9606.ENSP00000358525	InterPro	IPR020408	Nerve growth factor-like
NGF	9606.ENSP00000358525	InterPro	IPR020425	Nerve growth factor, beta subunit
NGF	9606.ENSP00000358525	InterPro	IPR020437	Nerve growth factor, beta subunit, mammalian
NGF	9606.ENSP00000358525	InterPro	IPR029034	Cystine-knot cytokine
NGF	9606.ENSP00000358525	SMART	SM00140	Nerve growth factor (NGF or beta-NGF)
NGFR	9606.ENSP00000172229	GO Process	GO:0000902	Cell morphogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
NGFR	9606.ENSP00000172229	GO Process	GO:0001568	Blood vessel development
NGFR	9606.ENSP00000172229	GO Process	GO:0001678	Cellular glucose homeostasis
NGFR	9606.ENSP00000172229	GO Process	GO:0001936	Regulation of endothelial cell proliferation
NGFR	9606.ENSP00000172229	GO Process	GO:0001937	Negative regulation of endothelial cell proliferation
NGFR	9606.ENSP00000172229	GO Process	GO:0001942	Hair follicle development
NGFR	9606.ENSP00000172229	GO Process	GO:0001944	Vasculature development
NGFR	9606.ENSP00000172229	GO Process	GO:0002009	Morphogenesis of an epithelium
NGFR	9606.ENSP00000172229	GO Process	GO:0006355	Regulation of transcription, DNA-templated
NGFR	9606.ENSP00000172229	GO Process	GO:0006810	Transport
NGFR	9606.ENSP00000172229	GO Process	GO:0006886	Intracellular protein transport
NGFR	9606.ENSP00000172229	GO Process	GO:0006915	Apoptotic process
NGFR	9606.ENSP00000172229	GO Process	GO:0006919	Activation of cysteine-type endopeptidase activity involved in apoptotic process
NGFR	9606.ENSP00000172229	GO Process	GO:0006935	Chemotaxis
NGFR	9606.ENSP00000172229	GO Process	GO:0007154	Cell communication
NGFR	9606.ENSP00000172229	GO Process	GO:0007165	Signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0007166	Cell surface receptor signaling pathway
NGFR	9606.ENSP00000172229	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
NGFR	9606.ENSP00000172229	GO Process	GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway
NGFR	9606.ENSP00000172229	GO Process	GO:0007264	Small GTPase mediated signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0007265	Ras protein signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0007266	Rho protein signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0007275	Multicellular organism development
NGFR	9606.ENSP00000172229	GO Process	GO:0007399	Nervous system development
NGFR	9606.ENSP00000172229	GO Process	GO:0007409	Axonogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0007411	Axon guidance
NGFR	9606.ENSP00000172229	GO Process	GO:0007417	Central nervous system development
NGFR	9606.ENSP00000172229	GO Process	GO:0007623	Circadian rhythm
NGFR	9606.ENSP00000172229	GO Process	GO:0008104	Protein localization
NGFR	9606.ENSP00000172229	GO Process	GO:0008219	Cell death
NGFR	9606.ENSP00000172229	GO Process	GO:0008283	Cell population proliferation
NGFR	9606.ENSP00000172229	GO Process	GO:0008284	Positive regulation of cell population proliferation
NGFR	9606.ENSP00000172229	GO Process	GO:0008285	Negative regulation of cell population proliferation
NGFR	9606.ENSP00000172229	GO Process	GO:0008543	Fibroblast growth factor receptor signaling pathway
NGFR	9606.ENSP00000172229	GO Process	GO:0008544	Epidermis development
NGFR	9606.ENSP00000172229	GO Process	GO:0009266	Response to temperature stimulus
NGFR	9606.ENSP00000172229	GO Process	GO:0009581	Detection of external stimulus
NGFR	9606.ENSP00000172229	GO Process	GO:0009582	Detection of abiotic stimulus
NGFR	9606.ENSP00000172229	GO Process	GO:0009605	Response to external stimulus
NGFR	9606.ENSP00000172229	GO Process	GO:0009628	Response to abiotic stimulus
NGFR	9606.ENSP00000172229	GO Process	GO:0009653	Anatomical structure morphogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0009719	Response to endogenous stimulus
NGFR	9606.ENSP00000172229	GO Process	GO:0009887	Animal organ morphogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0009888	Tissue development
NGFR	9606.ENSP00000172229	GO Process	GO:0009889	Regulation of biosynthetic process
NGFR	9606.ENSP00000172229	GO Process	GO:0009891	Positive regulation of biosynthetic process
NGFR	9606.ENSP00000172229	GO Process	GO:0009893	Positive regulation of metabolic process
NGFR	9606.ENSP00000172229	GO Process	GO:0009966	Regulation of signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0009967	Positive regulation of signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0009968	Negative regulation of signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0009987	Cellular process
NGFR	9606.ENSP00000172229	GO Process	GO:0010033	Response to organic substance
NGFR	9606.ENSP00000172229	GO Process	GO:0010243	Response to organonitrogen compound
NGFR	9606.ENSP00000172229	GO Process	GO:0010468	Regulation of gene expression
NGFR	9606.ENSP00000172229	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
NGFR	9606.ENSP00000172229	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
NGFR	9606.ENSP00000172229	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
NGFR	9606.ENSP00000172229	GO Process	GO:0010646	Regulation of cell communication
NGFR	9606.ENSP00000172229	GO Process	GO:0010647	Positive regulation of cell communication
NGFR	9606.ENSP00000172229	GO Process	GO:0010648	Negative regulation of cell communication
NGFR	9606.ENSP00000172229	GO Process	GO:0010941	Regulation of cell death
NGFR	9606.ENSP00000172229	GO Process	GO:0010942	Positive regulation of cell death
NGFR	9606.ENSP00000172229	GO Process	GO:0010950	Positive regulation of endopeptidase activity
NGFR	9606.ENSP00000172229	GO Process	GO:0010952	Positive regulation of peptidase activity
NGFR	9606.ENSP00000172229	GO Process	GO:0012501	Programmed cell death
NGFR	9606.ENSP00000172229	GO Process	GO:0015031	Protein transport
NGFR	9606.ENSP00000172229	GO Process	GO:0016043	Cellular component organization
NGFR	9606.ENSP00000172229	GO Process	GO:0016048	Detection of temperature stimulus
NGFR	9606.ENSP00000172229	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
NGFR	9606.ENSP00000172229	GO Process	GO:0019222	Regulation of metabolic process
NGFR	9606.ENSP00000172229	GO Process	GO:0019725	Cellular homeostasis
NGFR	9606.ENSP00000172229	GO Process	GO:0021675	Nerve development
NGFR	9606.ENSP00000172229	GO Process	GO:0022008	Neurogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0022404	Molting cycle process
NGFR	9606.ENSP00000172229	GO Process	GO:0022405	Hair cycle process
NGFR	9606.ENSP00000172229	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0023051	Regulation of signaling
NGFR	9606.ENSP00000172229	GO Process	GO:0023052	Signaling
NGFR	9606.ENSP00000172229	GO Process	GO:0023056	Positive regulation of signaling
NGFR	9606.ENSP00000172229	GO Process	GO:0023057	Negative regulation of signaling
NGFR	9606.ENSP00000172229	GO Process	GO:0030030	Cell projection organization
NGFR	9606.ENSP00000172229	GO Process	GO:0030154	Cell differentiation
NGFR	9606.ENSP00000172229	GO Process	GO:0030162	Regulation of proteolysis
NGFR	9606.ENSP00000172229	GO Process	GO:0030182	Neuron differentiation
NGFR	9606.ENSP00000172229	GO Process	GO:0030334	Regulation of cell migration
NGFR	9606.ENSP00000172229	GO Process	GO:0030336	Negative regulation of cell migration
NGFR	9606.ENSP00000172229	GO Process	GO:0031069	Hair follicle morphogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0031175	Neuron projection development
NGFR	9606.ENSP00000172229	GO Process	GO:0031323	Regulation of cellular metabolic process
NGFR	9606.ENSP00000172229	GO Process	GO:0031325	Positive regulation of cellular metabolic process
NGFR	9606.ENSP00000172229	GO Process	GO:0031326	Regulation of cellular biosynthetic process
NGFR	9606.ENSP00000172229	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
NGFR	9606.ENSP00000172229	GO Process	GO:0032501	Multicellular organismal process
NGFR	9606.ENSP00000172229	GO Process	GO:0032502	Developmental process
NGFR	9606.ENSP00000172229	GO Process	GO:0032879	Regulation of localization
NGFR	9606.ENSP00000172229	GO Process	GO:0032880	Regulation of protein localization
NGFR	9606.ENSP00000172229	GO Process	GO:0032922	Circadian regulation of gene expression
NGFR	9606.ENSP00000172229	GO Process	GO:0032989	Cellular component morphogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0032990	Cell part morphogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0033036	Macromolecule localization
NGFR	9606.ENSP00000172229	GO Process	GO:0033500	Carbohydrate homeostasis
NGFR	9606.ENSP00000172229	GO Process	GO:0035556	Intracellular signal transduction
NGFR	9606.ENSP00000172229	GO Process	GO:0035904	Aorta development
NGFR	9606.ENSP00000172229	GO Process	GO:0035907	Dorsal aorta development
NGFR	9606.ENSP00000172229	GO Process	GO:0040011	Locomotion
NGFR	9606.ENSP00000172229	GO Process	GO:0040012	Regulation of locomotion
NGFR	9606.ENSP00000172229	GO Process	GO:0040013	Negative regulation of locomotion
NGFR	9606.ENSP00000172229	GO Process	GO:0040036	Regulation of fibroblast growth factor receptor signaling pathway
NGFR	9606.ENSP00000172229	GO Process	GO:0040037	Negative regulation of fibroblast growth factor receptor signaling pathway
NGFR	9606.ENSP00000172229	GO Process	GO:0042127	Regulation of cell population proliferation
NGFR	9606.ENSP00000172229	GO Process	GO:0042221	Response to chemical
NGFR	9606.ENSP00000172229	GO Process	GO:0042303	Molting cycle
NGFR	9606.ENSP00000172229	GO Process	GO:0042330	Taxis
NGFR	9606.ENSP00000172229	GO Process	GO:0042475	Odontogenesis of dentin-containing tooth
NGFR	9606.ENSP00000172229	GO Process	GO:0042476	Odontogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0042481	Regulation of odontogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0042482	Positive regulation of odontogenesis
NGFR	9606.ENSP00000172229	GO Process	GO:0042487	Regulation of odontogenesis of dentin-containing tooth
NGFR	9606.ENSP00000172229	GO Process	GO:0042488	Positive regulation of odontogenesis of dentin-containing tooth
NGFR	9606.ENSP00000172229	GO Process	GO:0042592	Homeostatic process
NGFR	9606.ENSP00000172229	GO Process	GO:0042593	Glucose homeostasis
NGFR	9606.ENSP00000172229	GO Process	GO:0042633	Hair cycle
NGFR	9606.ENSP00000172229	GO Process	GO:0042634	Regulation of hair cycle
